customerid,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,spend_per_tenure,call_delay_ratio,usage_recent_score,spend_usage_ratio 
39094.0,50.0,Male,48.0,12.0,2.0,19.0,Basic,Quarterly,881.0,12.0,0,18.354166666666668,0.1,0.9230769230769231,67.76923076923077
39096.0,26.0,Male,16.0,28.0,5.0,29.0,Premium,Monthly,235.0,16.0,0,14.6875,0.16666666666666666,1.6470588235294117,8.10344827586207
39097.0,27.0,Female,54.0,17.0,6.0,12.0,Basic,Quarterly,806.0,23.0,0,14.925925925925926,0.46153846153846156,0.7083333333333334,44.77777777777778
39098.0,27.0,Female,30.0,3.0,1.0,11.0,Premium,Quarterly,294.0,22.0,0,9.8,0.08333333333333333,0.13043478260869565,73.5
39099.0,65.0,Female,42.0,22.0,6.0,19.0,Premium,Quarterly,626.0,24.0,1,14.904761904761905,0.3,0.88,27.217391304347824
39101.0,39.0,Female,38.0,20.0,5.0,14.0,Basic,Annual,478.0,10.0,0,12.578947368421053,0.3333333333333333,1.8181818181818181,22.761904761904763
39102.0,26.0,Male,21.0,26.0,9.0,15.0,Standard,Monthly,290.0,7.0,0,13.80952380952381,0.5625,3.25,10.74074074074074
39104.0,34.0,Male,42.0,18.0,2.0,4.0,Basic,Quarterly,298.0,16.0,0,7.095238095238095,0.4,1.0588235294117647,15.68421052631579
39105.0,26.0,Male,13.0,26.0,0.0,17.0,Basic,Quarterly,151.0,18.0,0,11.615384615384615,0.0,1.368421052631579,5.592592592592593
39108.0,22.0,Female,12.0,24.0,5.0,14.0,Standard,Quarterly,152.0,21.0,0,12.666666666666666,0.3333333333333333,1.0909090909090908,6.08
39109.0,52.0,Female,41.0,12.0,3.0,24.0,Premium,Quarterly,693.0,9.0,0,16.902439024390244,0.12,1.2,53.30769230769231
39110.0,35.0,Male,23.0,30.0,9.0,18.0,Premium,Annual,448.0,20.0,0,19.47826086956522,0.47368421052631576,1.4285714285714286,14.451612903225806
39111.0,42.0,Male,35.0,27.0,9.0,26.0,Premium,Quarterly,332.0,23.0,1,9.485714285714286,0.3333333333333333,1.125,11.857142857142858
39112.0,48.0,Male,36.0,10.0,5.0,23.0,Premium,Annual,407.0,25.0,1,11.305555555555555,0.20833333333333334,0.38461538461538464,37.0
39113.0,51.0,Female,40.0,1.0,0.0,8.0,Standard,Monthly,195.0,26.0,0,4.875,0.0,0.037037037037037035,97.5
39114.0,18.0,Female,47.0,11.0,8.0,23.0,Basic,Quarterly,804.0,18.0,1,17.106382978723403,0.3333333333333333,0.5789473684210527,67.0
39115.0,23.0,Female,29.0,5.0,1.0,13.0,Standard,Quarterly,437.0,3.0,0,15.068965517241379,0.07142857142857142,1.25,72.83333333333333
39116.0,22.0,Female,24.0,9.0,8.0,16.0,Standard,Annual,208.0,20.0,1,8.666666666666666,0.47058823529411764,0.42857142857142855,20.8
39118.0,23.0,Female,50.0,14.0,10.0,15.0,Standard,Annual,152.0,19.0,0,3.04,0.625,0.7,10.133333333333333
39122.0,43.0,Female,47.0,15.0,9.0,14.0,Premium,Monthly,669.0,23.0,0,14.23404255319149,0.6,0.625,41.8125
39124.0,25.0,Female,54.0,23.0,0.0,6.0,Basic,Monthly,584.0,8.0,0,10.814814814814815,0.0,2.5555555555555554,24.333333333333332
39126.0,62.0,Female,27.0,25.0,2.0,5.0,Premium,Quarterly,390.0,27.0,0,14.444444444444445,0.3333333333333333,0.8928571428571429,15.0
39127.0,28.0,Male,31.0,18.0,1.0,28.0,Premium,Quarterly,270.0,5.0,0,8.709677419354838,0.034482758620689655,3.0,14.210526315789474
39128.0,54.0,Female,32.0,16.0,2.0,3.0,Standard,Annual,335.0,11.0,0,10.46875,0.5,1.3333333333333333,19.705882352941178
39129.0,59.0,Female,36.0,4.0,9.0,9.0,Premium,Annual,477.0,15.0,1,13.25,0.9,0.25,95.4
39130.0,54.0,Male,43.0,23.0,8.0,13.0,Standard,Annual,508.0,28.0,0,11.813953488372093,0.5714285714285714,0.7931034482758621,21.166666666666668
39132.0,35.0,Male,34.0,19.0,1.0,1.0,Premium,Quarterly,456.0,12.0,0,13.411764705882353,0.5,1.4615384615384615,22.8
39135.0,25.0,Female,56.0,18.0,2.0,7.0,Basic,Monthly,761.0,28.0,0,13.589285714285714,0.25,0.6206896551724138,40.05263157894737
39136.0,36.0,Male,14.0,8.0,10.0,10.0,Basic,Quarterly,719.0,6.0,0,51.357142857142854,0.9090909090909091,1.1428571428571428,79.88888888888889
39140.0,44.0,Male,19.0,9.0,5.0,9.0,Premium,Quarterly,132.0,3.0,0,6.947368421052632,0.5,2.25,13.2
39141.0,46.0,Female,18.0,30.0,6.0,26.0,Basic,Annual,136.0,22.0,1,7.555555555555555,0.2222222222222222,1.3043478260869565,4.387096774193548
39142.0,29.0,Female,30.0,1.0,6.0,5.0,Standard,Annual,198.0,4.0,1,6.6,1.0,0.2,99.0
39143.0,65.0,Female,18.0,21.0,8.0,25.0,Standard,Monthly,572.0,24.0,1,31.77777777777778,0.3076923076923077,0.84,26.0
39145.0,64.0,Female,53.0,4.0,3.0,23.0,Standard,Monthly,435.0,4.0,1,8.20754716981132,0.125,0.8,87.0
39146.0,37.0,Male,28.0,24.0,10.0,14.0,Basic,Quarterly,528.0,7.0,0,18.857142857142858,0.6666666666666666,3.0,21.12
39147.0,62.0,Female,16.0,18.0,3.0,13.0,Basic,Monthly,229.0,22.0,0,14.3125,0.21428571428571427,0.782608695652174,12.052631578947368
39148.0,28.0,Male,27.0,29.0,1.0,17.0,Standard,Annual,840.0,22.0,0,31.11111111111111,0.05555555555555555,1.2608695652173914,28.0
39150.0,62.0,Female,45.0,29.0,10.0,19.0,Standard,Monthly,109.0,21.0,1,2.422222222222222,0.5,1.3181818181818181,3.6333333333333333
39151.0,21.0,Female,51.0,18.0,6.0,30.0,Basic,Monthly,914.0,24.0,1,17.92156862745098,0.1935483870967742,0.72,48.10526315789474
39153.0,18.0,Male,38.0,10.0,8.0,10.0,Standard,Annual,322.0,25.0,0,8.473684210526315,0.7272727272727273,0.38461538461538464,29.272727272727273
39155.0,35.0,Male,52.0,9.0,2.0,1.0,Standard,Annual,216.0,25.0,0,4.153846153846154,1.0,0.34615384615384615,21.6
39156.0,45.0,Male,57.0,16.0,4.0,15.0,Standard,Quarterly,725.0,6.0,0,12.719298245614034,0.25,2.2857142857142856,42.64705882352941
39157.0,19.0,Female,42.0,25.0,2.0,13.0,Basic,Quarterly,827.0,30.0,0,19.69047619047619,0.14285714285714285,0.8064516129032258,31.807692307692307
39158.0,45.0,Male,39.0,13.0,0.0,6.0,Premium,Quarterly,912.0,18.0,0,23.384615384615383,0.0,0.6842105263157895,65.14285714285714
39159.0,18.0,Male,53.0,19.0,6.0,23.0,Standard,Annual,531.0,5.0,1,10.018867924528301,0.25,3.1666666666666665,26.55
39160.0,43.0,Male,48.0,20.0,8.0,29.0,Premium,Quarterly,657.0,20.0,1,13.6875,0.26666666666666666,0.9523809523809523,31.285714285714285
39162.0,27.0,Female,33.0,10.0,3.0,30.0,Premium,Monthly,985.0,14.0,1,29.848484848484848,0.0967741935483871,0.6666666666666666,89.54545454545455
39163.0,45.0,Female,13.0,9.0,1.0,1.0,Premium,Monthly,668.0,2.0,0,51.38461538461539,0.5,3.0,66.8
39164.0,33.0,Female,29.0,23.0,5.0,15.0,Premium,Quarterly,683.0,10.0,0,23.551724137931036,0.3125,2.090909090909091,28.458333333333332
39165.0,60.0,Male,50.0,9.0,4.0,25.0,Premium,Annual,850.0,13.0,0,17.0,0.15384615384615385,0.6428571428571429,85.0
39166.0,34.0,Female,33.0,30.0,0.0,1.0,Standard,Annual,553.0,13.0,0,16.757575757575758,0.0,2.142857142857143,17.838709677419356
39169.0,29.0,Female,26.0,25.0,1.0,10.0,Standard,Quarterly,861.0,22.0,0,33.11538461538461,0.09090909090909091,1.0869565217391304,33.11538461538461
39171.0,21.0,Male,25.0,26.0,6.0,25.0,Premium,Annual,388.0,27.0,1,15.52,0.23076923076923078,0.9285714285714286,14.37037037037037
39173.0,36.0,Female,39.0,9.0,10.0,29.0,Premium,Quarterly,248.0,28.0,1,6.358974358974359,0.3333333333333333,0.3103448275862069,24.8
39174.0,45.0,Male,22.0,21.0,10.0,19.0,Standard,Monthly,127.0,22.0,0,5.7727272727272725,0.5,0.9130434782608695,5.7727272727272725
39175.0,37.0,Female,19.0,17.0,9.0,9.0,Standard,Annual,741.0,14.0,0,39.0,0.9,1.1333333333333333,41.166666666666664
39176.0,62.0,Male,33.0,28.0,7.0,26.0,Premium,Annual,202.0,17.0,1,6.121212121212121,0.25925925925925924,1.5555555555555556,6.9655172413793105
39177.0,53.0,Male,18.0,12.0,9.0,14.0,Premium,Quarterly,887.0,27.0,0,49.27777777777778,0.6,0.42857142857142855,68.23076923076923
39178.0,38.0,Male,49.0,2.0,4.0,16.0,Standard,Quarterly,283.0,13.0,0,5.775510204081633,0.23529411764705882,0.14285714285714285,94.33333333333333
39179.0,49.0,Male,44.0,8.0,5.0,6.0,Premium,Quarterly,978.0,10.0,0,22.227272727272727,0.7142857142857143,0.7272727272727273,108.66666666666667
39180.0,53.0,Female,16.0,22.0,5.0,22.0,Basic,Quarterly,635.0,22.0,0,39.6875,0.21739130434782608,0.9565217391304348,27.608695652173914
39183.0,37.0,Male,16.0,11.0,0.0,26.0,Premium,Annual,925.0,24.0,0,57.8125,0.0,0.44,77.08333333333333
39184.0,38.0,Female,47.0,15.0,8.0,19.0,Premium,Monthly,193.0,26.0,1,4.1063829787234045,0.4,0.5555555555555556,12.0625
39185.0,42.0,Male,41.0,27.0,1.0,21.0,Standard,Monthly,912.0,26.0,0,22.24390243902439,0.045454545454545456,1.0,32.57142857142857
39186.0,44.0,Female,17.0,20.0,2.0,5.0,Basic,Annual,499.0,13.0,0,29.352941176470587,0.3333333333333333,1.4285714285714286,23.761904761904763
39188.0,26.0,Male,55.0,27.0,0.0,19.0,Premium,Quarterly,472.0,27.0,0,8.581818181818182,0.0,0.9642857142857143,16.857142857142858
39190.0,36.0,Female,46.0,6.0,1.0,15.0,Standard,Monthly,514.0,24.0,0,11.173913043478262,0.0625,0.24,73.42857142857143
39191.0,42.0,Female,19.0,14.0,9.0,12.0,Premium,Annual,303.0,10.0,0,15.947368421052632,0.6923076923076923,1.2727272727272727,20.2
39192.0,27.0,Male,27.0,26.0,4.0,18.0,Basic,Monthly,292.0,9.0,0,10.814814814814815,0.21052631578947367,2.6,10.814814814814815
39193.0,30.0,Female,51.0,1.0,1.0,8.0,Basic,Monthly,189.0,22.0,0,3.7058823529411766,0.1111111111111111,0.043478260869565216,94.5
39194.0,22.0,Male,33.0,30.0,8.0,11.0,Standard,Quarterly,441.0,20.0,0,13.363636363636363,0.6666666666666666,1.4285714285714286,14.225806451612904
39195.0,61.0,Female,34.0,11.0,0.0,1.0,Premium,Annual,250.0,18.0,0,7.352941176470588,0.0,0.5789473684210527,20.833333333333332
39196.0,42.0,Female,56.0,6.0,7.0,25.0,Premium,Monthly,871.0,25.0,1,15.553571428571429,0.2692307692307692,0.23076923076923078,124.42857142857143
39197.0,51.0,Female,16.0,28.0,4.0,15.0,Basic,Annual,621.0,22.0,0,38.8125,0.25,1.2173913043478262,21.413793103448278
39199.0,42.0,Male,31.0,7.0,1.0,3.0,Premium,Annual,575.0,15.0,0,18.548387096774192,0.25,0.4375,71.875
39200.0,32.0,Male,47.0,14.0,5.0,8.0,Basic,Annual,123.0,29.0,0,2.617021276595745,0.5555555555555556,0.4666666666666667,8.2
39201.0,22.0,Female,45.0,10.0,3.0,16.0,Standard,Annual,950.0,25.0,0,21.11111111111111,0.17647058823529413,0.38461538461538464,86.36363636363636
39202.0,30.0,Female,39.0,24.0,0.0,21.0,Basic,Annual,399.0,12.0,1,10.23076923076923,0.0,1.8461538461538463,15.96
39203.0,38.0,Male,8.0,22.0,3.0,19.0,Premium,Monthly,242.0,15.0,0,30.25,0.15,1.375,10.521739130434783
39205.0,52.0,Female,44.0,10.0,2.0,1.0,Standard,Monthly,874.0,15.0,0,19.863636363636363,1.0,0.625,79.45454545454545
39206.0,47.0,Male,54.0,28.0,8.0,16.0,Standard,Monthly,771.0,16.0,1,14.277777777777779,0.47058823529411764,1.6470588235294117,26.586206896551722
39207.0,55.0,Male,32.0,18.0,9.0,26.0,Premium,Quarterly,962.0,27.0,1,30.0625,0.3333333333333333,0.6428571428571429,50.63157894736842
39208.0,45.0,Female,27.0,18.0,10.0,19.0,Basic,Annual,683.0,23.0,1,25.296296296296298,0.5,0.75,35.94736842105263
39211.0,57.0,Male,3.0,15.0,6.0,24.0,Premium,Monthly,121.0,28.0,0,40.333333333333336,0.24,0.5172413793103449,7.5625
39212.0,26.0,Male,9.0,22.0,8.0,9.0,Basic,Annual,456.0,23.0,0,50.666666666666664,0.8,0.9166666666666666,19.82608695652174
39214.0,48.0,Male,8.0,16.0,3.0,19.0,Basic,Quarterly,467.0,6.0,0,58.375,0.15,2.2857142857142856,27.470588235294116
39215.0,33.0,Female,20.0,15.0,4.0,6.0,Premium,Monthly,318.0,11.0,0,15.9,0.5714285714285714,1.25,19.875
39216.0,27.0,Female,19.0,12.0,10.0,26.0,Basic,Annual,406.0,27.0,1,21.36842105263158,0.37037037037037035,0.42857142857142855,31.23076923076923
39217.0,61.0,Male,18.0,14.0,4.0,4.0,Basic,Annual,448.0,15.0,0,24.88888888888889,0.8,0.875,29.866666666666667
39218.0,24.0,Male,45.0,29.0,6.0,23.0,Premium,Annual,899.0,9.0,1,19.977777777777778,0.25,2.9,29.966666666666665
39220.0,35.0,Male,23.0,30.0,7.0,23.0,Standard,Quarterly,535.0,9.0,0,23.26086956521739,0.2916666666666667,3.0,17.258064516129032
39222.0,45.0,Female,45.0,10.0,1.0,26.0,Premium,Monthly,732.0,3.0,1,16.266666666666666,0.037037037037037035,2.5,66.54545454545455
39223.0,37.0,Male,16.0,4.0,2.0,26.0,Premium,Monthly,122.0,10.0,0,7.625,0.07407407407407407,0.36363636363636365,24.4
39225.0,35.0,Male,54.0,23.0,5.0,8.0,Basic,Quarterly,591.0,16.0,0,10.944444444444445,0.5555555555555556,1.3529411764705883,24.625
39227.0,38.0,Female,22.0,25.0,6.0,5.0,Premium,Monthly,946.0,7.0,0,43.0,1.0,3.125,36.38461538461539
39228.0,51.0,Female,35.0,28.0,8.0,15.0,Premium,Annual,819.0,25.0,0,23.4,0.5,1.0769230769230769,28.24137931034483
39229.0,28.0,Female,56.0,29.0,6.0,30.0,Basic,Quarterly,443.0,22.0,1,7.910714285714286,0.1935483870967742,1.2608695652173914,14.766666666666667
39230.0,29.0,Female,40.0,27.0,5.0,12.0,Standard,Monthly,320.0,10.0,0,8.0,0.38461538461538464,2.4545454545454546,11.428571428571429
39232.0,36.0,Female,35.0,30.0,4.0,15.0,Standard,Annual,725.0,11.0,0,20.714285714285715,0.25,2.5,23.387096774193548
39233.0,38.0,Female,42.0,27.0,4.0,10.0,Basic,Quarterly,995.0,23.0,0,23.69047619047619,0.36363636363636365,1.125,35.535714285714285
39235.0,47.0,Female,54.0,15.0,3.0,26.0,Basic,Monthly,955.0,26.0,1,17.685185185185187,0.1111111111111111,0.5555555555555556,59.6875
39236.0,53.0,Female,21.0,7.0,0.0,17.0,Basic,Quarterly,259.0,6.0,0,12.333333333333334,0.0,1.0,32.375
39237.0,32.0,Female,47.0,23.0,9.0,24.0,Standard,Annual,839.0,13.0,1,17.851063829787233,0.36,1.6428571428571428,34.958333333333336
39238.0,46.0,Male,13.0,12.0,2.0,20.0,Basic,Monthly,623.0,27.0,0,47.92307692307692,0.09523809523809523,0.42857142857142855,47.92307692307692
39239.0,24.0,Female,57.0,12.0,9.0,20.0,Premium,Quarterly,905.0,29.0,1,15.87719298245614,0.42857142857142855,0.4,69.61538461538461
39241.0,20.0,Female,29.0,22.0,5.0,25.0,Standard,Monthly,258.0,20.0,1,8.89655172413793,0.19230769230769232,1.0476190476190477,11.217391304347826
39242.0,57.0,Male,12.0,24.0,6.0,6.0,Standard,Monthly,124.0,26.0,0,10.333333333333334,0.8571428571428571,0.8888888888888888,4.96
39243.0,22.0,Male,56.0,9.0,10.0,21.0,Basic,Monthly,316.0,3.0,1,5.642857142857143,0.45454545454545453,2.25,31.6
39244.0,34.0,Male,54.0,13.0,10.0,26.0,Premium,Quarterly,212.0,9.0,1,3.925925925925926,0.37037037037037035,1.3,15.142857142857142
39250.0,55.0,Male,14.0,5.0,0.0,30.0,Basic,Annual,718.0,12.0,0,51.285714285714285,0.0,0.38461538461538464,119.66666666666667
39253.0,20.0,Male,21.0,23.0,5.0,24.0,Standard,Quarterly,488.0,25.0,0,23.238095238095237,0.2,0.8846153846153846,20.333333333333332
39255.0,52.0,Male,57.0,18.0,8.0,13.0,Standard,Annual,673.0,14.0,0,11.807017543859649,0.5714285714285714,1.2,35.421052631578945
39256.0,18.0,Female,51.0,3.0,0.0,6.0,Standard,Annual,166.0,7.0,0,3.2549019607843137,0.0,0.375,41.5
39258.0,48.0,Female,22.0,7.0,0.0,10.0,Premium,Annual,704.0,12.0,0,32.0,0.0,0.5384615384615384,88.0
39259.0,37.0,Male,23.0,7.0,8.0,24.0,Premium,Annual,572.0,17.0,0,24.869565217391305,0.32,0.3888888888888889,71.5
39261.0,55.0,Female,36.0,21.0,3.0,7.0,Basic,Monthly,425.0,25.0,0,11.805555555555555,0.375,0.8076923076923077,19.318181818181817
39262.0,30.0,Female,12.0,17.0,6.0,8.0,Standard,Annual,731.0,19.0,0,60.916666666666664,0.6666666666666666,0.85,40.611111111111114
39263.0,62.0,Male,35.0,22.0,10.0,29.0,Standard,Quarterly,264.0,9.0,1,7.542857142857143,0.3333333333333333,2.2,11.478260869565217
39264.0,63.0,Female,30.0,23.0,6.0,29.0,Premium,Monthly,807.0,19.0,1,26.9,0.2,1.15,33.625
39265.0,61.0,Male,60.0,28.0,4.0,24.0,Standard,Monthly,928.0,29.0,0,15.466666666666667,0.16,0.9333333333333333,32.0
39267.0,29.0,Male,9.0,25.0,3.0,23.0,Standard,Quarterly,139.0,28.0,0,15.444444444444445,0.125,0.8620689655172413,5.346153846153846
39270.0,57.0,Female,54.0,22.0,6.0,16.0,Basic,Monthly,116.0,18.0,1,2.1481481481481484,0.35294117647058826,1.1578947368421053,5.043478260869565
39272.0,36.0,Female,37.0,26.0,2.0,3.0,Standard,Annual,222.0,16.0,0,6.0,0.5,1.5294117647058822,8.222222222222221
39273.0,25.0,Female,14.0,30.0,3.0,26.0,Premium,Quarterly,354.0,18.0,1,25.285714285714285,0.1111111111111111,1.5789473684210527,11.419354838709678
39274.0,56.0,Female,26.0,20.0,2.0,10.0,Basic,Annual,442.0,25.0,0,17.0,0.18181818181818182,0.7692307692307693,21.047619047619047
39275.0,36.0,Male,19.0,9.0,4.0,7.0,Basic,Annual,242.0,24.0,0,12.736842105263158,0.5,0.36,24.2
39277.0,40.0,Female,56.0,5.0,0.0,19.0,Basic,Annual,397.0,23.0,0,7.089285714285714,0.0,0.20833333333333334,66.16666666666667
39279.0,51.0,Female,27.0,6.0,3.0,13.0,Standard,Monthly,834.0,7.0,0,30.88888888888889,0.21428571428571427,0.75,119.14285714285714
39281.0,20.0,Male,30.0,8.0,2.0,5.0,Standard,Annual,851.0,29.0,0,28.366666666666667,0.3333333333333333,0.26666666666666666,94.55555555555556
39282.0,50.0,Male,44.0,19.0,2.0,18.0,Standard,Quarterly,691.0,23.0,0,15.704545454545455,0.10526315789473684,0.7916666666666666,34.55
39283.0,23.0,Female,25.0,21.0,10.0,9.0,Premium,Quarterly,872.0,18.0,0,34.88,1.0,1.105263157894737,39.63636363636363
39284.0,45.0,Female,40.0,13.0,10.0,13.0,Premium,Annual,756.0,14.0,0,18.9,0.7142857142857143,0.8666666666666667,54.0
39285.0,24.0,Female,45.0,27.0,6.0,23.0,Premium,Quarterly,983.0,22.0,1,21.844444444444445,0.25,1.173913043478261,35.107142857142854
39286.0,45.0,Male,33.0,6.0,4.0,5.0,Premium,Monthly,220.0,20.0,0,6.666666666666667,0.6666666666666666,0.2857142857142857,31.428571428571427
39287.0,30.0,Female,30.0,12.0,5.0,25.0,Basic,Quarterly,806.0,15.0,1,26.866666666666667,0.19230769230769232,0.75,62.0
39288.0,32.0,Female,5.0,23.0,0.0,6.0,Premium,Quarterly,106.0,29.0,0,21.2,0.0,0.7666666666666667,4.416666666666667
39289.0,18.0,Female,47.0,20.0,7.0,28.0,Premium,Annual,969.0,20.0,1,20.617021276595743,0.2413793103448276,0.9523809523809523,46.142857142857146
39291.0,64.0,Male,29.0,11.0,3.0,16.0,Standard,Quarterly,773.0,17.0,0,26.655172413793103,0.17647058823529413,0.6111111111111112,64.41666666666667
39292.0,43.0,Male,34.0,9.0,8.0,29.0,Standard,Monthly,309.0,13.0,1,9.088235294117647,0.26666666666666666,0.6428571428571429,30.9
39293.0,53.0,Female,42.0,5.0,7.0,7.0,Basic,Quarterly,413.0,14.0,1,9.833333333333334,0.875,0.3333333333333333,68.83333333333333
39294.0,34.0,Male,22.0,13.0,3.0,22.0,Standard,Annual,776.0,7.0,0,35.27272727272727,0.13043478260869565,1.625,55.42857142857143
39296.0,20.0,Male,50.0,30.0,1.0,5.0,Premium,Quarterly,779.0,27.0,0,15.58,0.16666666666666666,1.0714285714285714,25.129032258064516
39297.0,45.0,Female,18.0,19.0,0.0,29.0,Basic,Quarterly,668.0,22.0,0,37.111111111111114,0.0,0.8260869565217391,33.4
39298.0,49.0,Male,16.0,17.0,0.0,6.0,Premium,Monthly,161.0,19.0,0,10.0625,0.0,0.85,8.944444444444445
39299.0,58.0,Female,23.0,18.0,5.0,22.0,Premium,Annual,666.0,6.0,0,28.956521739130434,0.21739130434782608,2.5714285714285716,35.05263157894737
39301.0,32.0,Female,27.0,19.0,7.0,29.0,Standard,Quarterly,512.0,27.0,1,18.962962962962962,0.23333333333333334,0.6785714285714286,25.6
39302.0,44.0,Male,17.0,5.0,7.0,30.0,Standard,Annual,399.0,21.0,0,23.470588235294116,0.22580645161290322,0.22727272727272727,66.5
39304.0,28.0,Male,15.0,29.0,8.0,22.0,Premium,Quarterly,356.0,21.0,0,23.733333333333334,0.34782608695652173,1.3181818181818181,11.866666666666667
39305.0,61.0,Female,40.0,22.0,0.0,27.0,Basic,Quarterly,540.0,23.0,0,13.5,0.0,0.9166666666666666,23.47826086956522
39306.0,37.0,Female,48.0,13.0,5.0,16.0,Premium,Annual,370.0,30.0,1,7.708333333333333,0.29411764705882354,0.41935483870967744,26.428571428571427
39308.0,62.0,Male,38.0,8.0,8.0,27.0,Premium,Monthly,332.0,14.0,1,8.736842105263158,0.2857142857142857,0.5333333333333333,36.888888888888886
39309.0,26.0,Male,40.0,10.0,10.0,27.0,Standard,Annual,749.0,19.0,1,18.725,0.35714285714285715,0.5,68.0909090909091
39310.0,59.0,Male,40.0,16.0,6.0,15.0,Premium,Monthly,546.0,10.0,0,13.65,0.375,1.4545454545454546,32.11764705882353
39311.0,46.0,Male,36.0,22.0,10.0,17.0,Premium,Quarterly,707.0,22.0,1,19.63888888888889,0.5555555555555556,0.9565217391304348,30.73913043478261
39312.0,27.0,Female,47.0,29.0,7.0,16.0,Standard,Annual,219.0,12.0,1,4.659574468085107,0.4117647058823529,2.230769230769231,7.3
39313.0,29.0,Female,56.0,26.0,9.0,26.0,Standard,Monthly,707.0,14.0,1,12.625,0.3333333333333333,1.7333333333333334,26.185185185185187
39315.0,45.0,Female,13.0,3.0,10.0,19.0,Basic,Quarterly,182.0,25.0,0,14.0,0.5,0.11538461538461539,45.5
39316.0,54.0,Male,18.0,14.0,2.0,16.0,Premium,Quarterly,632.0,3.0,0,35.111111111111114,0.11764705882352941,3.5,42.13333333333333
39320.0,19.0,Male,14.0,28.0,10.0,13.0,Standard,Monthly,492.0,18.0,0,35.142857142857146,0.7142857142857143,1.4736842105263157,16.96551724137931
39321.0,59.0,Male,39.0,22.0,4.0,7.0,Basic,Monthly,651.0,24.0,0,16.692307692307693,0.5,0.88,28.304347826086957
39323.0,60.0,Female,28.0,15.0,8.0,10.0,Basic,Monthly,472.0,15.0,0,16.857142857142858,0.7272727272727273,0.9375,29.5
39324.0,25.0,Male,47.0,29.0,6.0,12.0,Standard,Monthly,401.0,28.0,0,8.53191489361702,0.46153846153846156,1.0,13.366666666666667
39326.0,35.0,Male,34.0,9.0,4.0,17.0,Basic,Annual,974.0,9.0,0,28.647058823529413,0.2222222222222222,0.9,97.4
39329.0,28.0,Male,31.0,16.0,6.0,7.0,Basic,Monthly,563.0,25.0,0,18.161290322580644,0.75,0.6153846153846154,33.11764705882353
39330.0,38.0,Male,30.0,16.0,3.0,14.0,Standard,Monthly,802.0,8.0,0,26.733333333333334,0.2,1.7777777777777777,47.1764705882353
39331.0,55.0,Female,11.0,9.0,7.0,30.0,Basic,Quarterly,505.0,20.0,0,45.90909090909091,0.22580645161290322,0.42857142857142855,50.5
39333.0,23.0,Female,15.0,21.0,3.0,2.0,Standard,Monthly,433.0,29.0,0,28.866666666666667,1.0,0.7,19.681818181818183
39334.0,18.0,Male,19.0,18.0,10.0,13.0,Basic,Annual,131.0,25.0,0,6.894736842105263,0.7142857142857143,0.6923076923076923,6.894736842105263
39335.0,45.0,Female,41.0,4.0,9.0,21.0,Basic,Quarterly,496.0,27.0,1,12.097560975609756,0.4090909090909091,0.14285714285714285,99.2
39336.0,32.0,Male,25.0,21.0,1.0,15.0,Premium,Monthly,285.0,23.0,0,11.4,0.0625,0.875,12.954545454545455
39338.0,26.0,Female,41.0,23.0,7.0,24.0,Standard,Monthly,822.0,18.0,1,20.048780487804876,0.28,1.2105263157894737,34.25
39340.0,63.0,Male,48.0,14.0,4.0,20.0,Basic,Annual,274.0,20.0,0,5.708333333333333,0.19047619047619047,0.6666666666666666,18.266666666666666
39343.0,56.0,Male,53.0,27.0,4.0,26.0,Basic,Annual,318.0,15.0,0,6.0,0.14814814814814814,1.6875,11.357142857142858
39345.0,60.0,Male,24.0,18.0,9.0,17.0,Standard,Annual,426.0,18.0,1,17.75,0.5,0.9473684210526315,22.42105263157895
39347.0,60.0,Male,36.0,23.0,0.0,19.0,Basic,Monthly,554.0,8.0,0,15.38888888888889,0.0,2.5555555555555554,23.083333333333332
39348.0,52.0,Female,38.0,8.0,9.0,23.0,Standard,Monthly,327.0,16.0,1,8.605263157894736,0.375,0.47058823529411764,36.333333333333336
39355.0,51.0,Female,52.0,7.0,3.0,18.0,Standard,Monthly,900.0,19.0,0,17.307692307692307,0.15789473684210525,0.35,112.5
39356.0,47.0,Female,34.0,8.0,3.0,15.0,Basic,Quarterly,998.0,16.0,0,29.352941176470587,0.1875,0.47058823529411764,110.88888888888889
39359.0,41.0,Male,33.0,18.0,0.0,18.0,Premium,Monthly,725.0,21.0,0,21.96969696969697,0.0,0.8181818181818182,38.1578947368421
39360.0,31.0,Male,44.0,18.0,9.0,24.0,Basic,Monthly,593.0,29.0,1,13.477272727272727,0.36,0.6,31.210526315789473
39361.0,28.0,Male,12.0,27.0,2.0,1.0,Premium,Monthly,442.0,26.0,0,36.833333333333336,1.0,1.0,15.785714285714286
39362.0,28.0,Male,44.0,12.0,3.0,14.0,Premium,Annual,373.0,10.0,0,8.477272727272727,0.2,1.0909090909090908,28.692307692307693
39363.0,29.0,Male,24.0,27.0,2.0,26.0,Standard,Monthly,112.0,30.0,0,4.666666666666667,0.07407407407407407,0.8709677419354839,4.0
39365.0,34.0,Female,59.0,26.0,10.0,19.0,Standard,Quarterly,460.0,18.0,1,7.796610169491525,0.5,1.368421052631579,17.037037037037038
39366.0,58.0,Male,34.0,20.0,9.0,19.0,Standard,Monthly,547.0,21.0,1,16.08823529411765,0.45,0.9090909090909091,26.047619047619047
