customerid,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,spend_per_tenure,call_delay_ratio,usage_recent_score,spend_usage_ratio
40581,27,Female,60,13,1,0,Standard,Monthly,705,24,0,11.75,1.0,0.52,50.357142857142854
40583,22,Female,14,16,4,13,Premium,Annual,744,22,0,53.142857142857146,0.2857142857142857,0.6956521739130435,43.76470588235294
40585,41,Male,2,17,3,3,Standard,Annual,110,4,0,55.0,0.75,3.4,6.111111111111111
40586,61,Male,43,16,5,16,Standard,Annual,821,8,1,19.093023255813954,0.29411764705882354,1.7777777777777777,48.294117647058826
40587,29,Female,52,2,1,15,Premium,Annual,240,7,1,4.615384615384615,0.0625,0.25,80.0
40588,39,Female,43,20,6,28,Basic,Annual,394,28,1,9.162790697674419,0.20689655172413793,0.6896551724137931,18.761904761904763
40591,59,Male,58,22,8,8,Basic,Quarterly,467,30,0,8.051724137931034,0.8888888888888888,0.7096774193548387,20.304347826086957
40592,58,Female,48,4,0,0,Basic,Annual,464,17,0,9.666666666666666,0.0,0.2222222222222222,92.8
40593,58,Female,16,6,1,9,Premium,Monthly,831,14,0,51.9375,0.1,0.4,118.71428571428571
40594,61,Male,22,30,0,3,Standard,Monthly,234,13,0,10.636363636363637,0.0,2.142857142857143,7.548387096774194
40595,25,Female,49,25,8,21,Premium,Annual,894,27,1,18.244897959183675,0.36363636363636365,0.8928571428571429,34.38461538461539
40598,33,Male,51,19,0,5,Premium,Monthly,898,6,0,17.607843137254903,0.0,2.7142857142857144,44.9
40599,53,Female,18,18,2,13,Premium,Monthly,453,29,0,25.166666666666668,0.14285714285714285,0.6,23.842105263157894
40600,27,Female,50,30,3,5,Basic,Annual,118,25,0,2.36,0.5,1.1538461538461537,3.806451612903226
40601,45,Female,37,26,4,27,Basic,Quarterly,146,18,1,3.945945945945946,0.14285714285714285,1.368421052631579,5.407407407407407
40604,53,Male,12,10,7,30,Basic,Monthly,636,12,0,53.0,0.22580645161290322,0.7692307692307693,57.81818181818182
40606,31,Female,21,12,4,22,Standard,Annual,195,9,1,9.285714285714286,0.17391304347826086,1.2,15.0
40607,21,Female,36,23,2,1,Standard,Monthly,884,27,0,24.555555555555557,1.0,0.8214285714285714,36.833333333333336
40609,61,Female,20,18,6,11,Standard,Annual,695,15,0,34.75,0.5,1.125,36.578947368421055
40613,30,Female,53,18,6,20,Premium,Monthly,405,27,1,7.6415094339622645,0.2857142857142857,0.6428571428571429,21.31578947368421
40614,27,Female,43,20,1,3,Premium,Annual,418,15,0,9.720930232558139,0.25,1.25,19.904761904761905
40616,22,Male,35,24,7,22,Basic,Monthly,750,11,1,21.428571428571427,0.30434782608695654,2.0,30.0
40618,57,Female,35,21,5,27,Standard,Annual,523,24,1,14.942857142857143,0.17857142857142858,0.84,23.772727272727273
40619,34,Male,52,14,9,14,Standard,Annual,698,17,0,13.423076923076923,0.6,0.7777777777777778,46.53333333333333
40620,40,Male,45,29,7,15,Standard,Annual,927,12,0,20.6,0.4375,2.230769230769231,30.9
40621,29,Female,11,27,5,29,Basic,Monthly,191,8,1,17.363636363636363,0.16666666666666666,3.0,6.821428571428571
40622,45,Female,35,23,8,12,Standard,Monthly,855,19,0,24.428571428571427,0.6153846153846154,1.15,35.625
40624,30,Male,16,24,6,11,Premium,Annual,452,21,0,28.25,0.5,1.0909090909090908,18.08
40625,54,Male,34,14,9,14,Premium,Monthly,986,23,0,29.0,0.6,0.5833333333333334,65.73333333333333
40627,25,Male,15,20,5,11,Basic,Monthly,166,12,0,11.066666666666666,0.4166666666666667,1.5384615384615385,7.904761904761905
40629,55,Male,38,29,1,22,Basic,Quarterly,272,21,0,7.157894736842105,0.043478260869565216,1.3181818181818181,9.066666666666666
40630,39,Male,52,29,2,10,Standard,Quarterly,483,25,0,9.288461538461538,0.18181818181818182,1.1153846153846154,16.1
40632,40,Male,54,23,0,18,Premium,Monthly,520,19,0,9.62962962962963,0.0,1.15,21.666666666666668
40636,49,Female,13,17,1,29,Standard,Annual,813,16,0,62.53846153846154,0.03333333333333333,1.0,45.166666666666664
40637,53,Female,18,25,10,11,Basic,Monthly,315,10,0,17.5,0.8333333333333334,2.272727272727273,12.115384615384615
40638,62,Male,25,4,8,18,Standard,Quarterly,193,4,1,7.72,0.42105263157894735,0.8,38.6
40640,34,Male,58,11,10,17,Premium,Annual,376,28,1,6.482758620689655,0.5555555555555556,0.3793103448275862,31.333333333333332
40641,26,Male,50,22,2,17,Standard,Monthly,282,22,0,5.64,0.1111111111111111,0.9565217391304348,12.26086956521739
40642,64,Female,38,1,8,30,Basic,Quarterly,176,30,1,4.631578947368421,0.25806451612903225,0.03225806451612903,88.0
40644,39,Male,45,12,2,26,Standard,Monthly,981,23,0,21.8,0.07407407407407407,0.5,75.46153846153847
40646,45,Female,41,10,0,27,Basic,Annual,505,23,0,12.317073170731707,0.0,0.4166666666666667,45.90909090909091
40647,61,Male,59,18,5,20,Basic,Quarterly,176,27,1,2.983050847457627,0.23809523809523808,0.6428571428571429,9.263157894736842
40648,53,Male,20,3,10,14,Premium,Annual,373,3,1,18.65,0.6666666666666666,0.75,93.25
40651,58,Male,58,19,1,7,Premium,Quarterly,489,23,0,8.431034482758621,0.125,0.7916666666666666,24.45
40652,39,Male,48,16,0,0,Standard,Monthly,569,13,0,11.854166666666666,0.0,1.1428571428571428,33.470588235294116
40656,37,Female,60,13,0,2,Premium,Monthly,256,15,0,4.266666666666667,0.0,0.8125,18.285714285714285
40660,19,Male,8,15,7,21,Premium,Quarterly,436,15,0,54.5,0.3181818181818182,0.9375,27.25
40662,25,Female,10,28,9,11,Standard,Quarterly,309,11,0,30.9,0.75,2.3333333333333335,10.655172413793103
40664,65,Female,55,26,1,16,Basic,Annual,844,12,0,15.345454545454546,0.058823529411764705,2.0,31.25925925925926
40669,34,Male,42,6,7,17,Standard,Monthly,672,1,1,16.0,0.3888888888888889,3.0,96.0
40670,49,Male,48,15,1,16,Premium,Quarterly,482,19,0,10.041666666666666,0.058823529411764705,0.75,30.125
40671,42,Female,51,23,2,8,Basic,Annual,638,30,0,12.509803921568627,0.2222222222222222,0.7419354838709677,26.583333333333332
40672,53,Female,50,9,6,11,Premium,Monthly,334,21,0,6.68,0.5,0.4090909090909091,33.4
40673,30,Female,56,22,7,29,Standard,Annual,731,20,1,13.053571428571429,0.23333333333333334,1.0476190476190477,31.782608695652176
40674,38,Female,40,18,2,15,Basic,Quarterly,509,23,0,12.725,0.125,0.75,26.789473684210527
40675,56,Male,43,6,2,2,Premium,Annual,692,30,0,16.093023255813954,0.6666666666666666,0.1935483870967742,98.85714285714286
40676,41,Male,36,9,0,10,Basic,Annual,956,29,0,26.555555555555557,0.0,0.3,95.6
40679,63,Male,56,7,10,17,Basic,Monthly,548,11,1,9.785714285714286,0.5555555555555556,0.5833333333333334,68.5
40681,49,Male,34,15,9,20,Standard,Monthly,221,26,1,6.5,0.42857142857142855,0.5555555555555556,13.8125
40684,21,Male,37,12,1,27,Basic,Annual,535,4,0,14.45945945945946,0.03571428571428571,2.4,41.15384615384615
40685,50,Male,37,26,6,24,Premium,Quarterly,509,25,1,13.756756756756756,0.24,1.0,18.85185185185185
40686,62,Female,43,29,2,16,Premium,Monthly,567,12,0,13.186046511627907,0.11764705882352941,2.230769230769231,18.9
40687,36,Female,22,20,1,2,Basic,Annual,400,14,0,18.181818181818183,0.3333333333333333,1.3333333333333333,19.047619047619047
40688,64,Female,36,4,7,6,Standard,Monthly,512,12,1,14.222222222222221,1.0,0.3076923076923077,102.4
40689,38,Male,32,25,8,27,Standard,Quarterly,560,24,1,17.5,0.2857142857142857,1.0,21.53846153846154
40690,37,Male,24,29,6,19,Standard,Annual,721,17,1,30.041666666666668,0.3,1.6111111111111112,24.033333333333335
40693,63,Male,56,7,6,29,Basic,Annual,106,5,1,1.8928571428571428,0.2,1.1666666666666667,13.25
40694,50,Male,21,30,5,11,Standard,Annual,282,14,0,13.428571428571429,0.4166666666666667,2.0,9.096774193548388
40695,33,Female,14,22,3,21,Basic,Monthly,240,27,1,17.142857142857142,0.13636363636363635,0.7857142857142857,10.434782608695652
40696,22,Female,26,30,6,21,Standard,Monthly,300,28,1,11.538461538461538,0.2727272727272727,1.0344827586206897,9.67741935483871
40697,23,Male,7,10,3,12,Standard,Annual,280,6,0,40.0,0.23076923076923078,1.4285714285714286,25.454545454545453
40698,49,Female,18,20,7,11,Standard,Annual,312,8,0,17.333333333333332,0.5833333333333334,2.2222222222222223,14.857142857142858
40699,53,Female,41,21,9,12,Premium,Quarterly,935,17,0,22.804878048780488,0.6923076923076923,1.1666666666666667,42.5
40703,34,Male,15,8,2,9,Standard,Quarterly,607,18,0,40.46666666666667,0.2,0.42105263157894735,67.44444444444444
40705,43,Male,51,27,6,5,Basic,Quarterly,398,10,0,7.803921568627451,1.0,2.4545454545454546,14.214285714285714
40708,37,Male,39,8,10,13,Standard,Monthly,798,27,0,20.46153846153846,0.7142857142857143,0.2857142857142857,88.66666666666667
40709,52,Female,57,17,8,24,Basic,Quarterly,744,27,1,13.052631578947368,0.32,0.6071428571428571,41.333333333333336
40710,46,Male,32,8,2,19,Premium,Quarterly,565,21,0,17.65625,0.1,0.36363636363636365,62.77777777777778
40711,48,Female,17,15,10,26,Premium,Quarterly,649,17,0,38.1764705882353,0.37037037037037035,0.8333333333333334,40.5625
40712,59,Male,17,30,5,9,Premium,Quarterly,918,15,0,54.0,0.5,1.875,29.612903225806452
40715,55,Female,18,12,10,12,Standard,Monthly,790,8,0,43.888888888888886,0.7692307692307693,1.3333333333333333,60.76923076923077
40716,50,Male,15,10,8,17,Basic,Quarterly,479,8,0,31.933333333333334,0.4444444444444444,1.1111111111111112,43.54545454545455
40717,62,Female,7,14,5,15,Premium,Annual,336,15,0,48.0,0.3125,0.875,22.4
40718,62,Male,7,22,5,10,Premium,Annual,182,15,0,26.0,0.45454545454545453,1.375,7.913043478260869
40720,18,Female,40,3,8,11,Basic,Monthly,405,28,0,10.125,0.6666666666666666,0.10344827586206896,101.25
40721,27,Male,11,3,0,8,Standard,Monthly,155,18,0,14.090909090909092,0.0,0.15789473684210525,38.75
40722,46,Female,20,6,9,25,Standard,Monthly,713,16,1,35.65,0.34615384615384615,0.35294117647058826,101.85714285714286
40726,55,Female,22,23,4,4,Basic,Monthly,487,11,0,22.136363636363637,0.8,1.9166666666666667,20.291666666666668
40729,56,Female,49,23,4,9,Premium,Annual,449,24,0,9.16326530612245,0.4,0.92,18.708333333333332
40731,55,Male,48,24,2,25,Premium,Quarterly,486,11,0,10.125,0.07692307692307693,2.0,19.44
40732,45,Female,56,13,8,20,Standard,Quarterly,883,12,1,15.767857142857142,0.38095238095238093,1.0,63.07142857142857
40733,61,Male,51,15,9,9,Premium,Monthly,639,12,0,12.529411764705882,0.9,1.1538461538461537,39.9375
40734,23,Female,54,24,1,13,Basic,Annual,540,29,0,10.0,0.07142857142857142,0.8,21.6
40735,45,Male,53,22,8,22,Basic,Monthly,665,12,1,12.547169811320755,0.34782608695652173,1.6923076923076923,28.91304347826087
40736,32,Female,38,7,3,25,Premium,Monthly,193,22,1,5.078947368421052,0.11538461538461539,0.30434782608695654,24.125
40737,64,Female,40,8,9,11,Basic,Quarterly,492,19,0,12.3,0.75,0.4,54.666666666666664
40738,28,Female,24,5,3,12,Standard,Quarterly,797,12,0,33.208333333333336,0.23076923076923078,0.38461538461538464,132.83333333333334
40739,23,Female,53,29,1,27,Premium,Monthly,798,9,1,15.056603773584905,0.03571428571428571,2.9,26.6
40742,40,Male,47,12,7,17,Standard,Annual,250,17,1,5.319148936170213,0.3888888888888889,0.6666666666666666,19.23076923076923
40748,39,Female,49,18,7,24,Premium,Quarterly,995,26,1,20.306122448979593,0.28,0.6666666666666666,52.36842105263158
40750,29,Female,20,5,10,17,Premium,Annual,493,18,0,24.65,0.5555555555555556,0.2631578947368421,82.16666666666667
40752,40,Male,23,30,3,30,Basic,Annual,752,27,0,32.69565217391305,0.0967741935483871,1.0714285714285714,24.258064516129032
40753,34,Female,52,22,10,12,Premium,Annual,732,16,0,14.076923076923077,0.7692307692307693,1.2941176470588236,31.82608695652174
40754,38,Male,22,13,2,29,Premium,Quarterly,352,6,0,16.0,0.06666666666666667,1.8571428571428572,25.142857142857142
40755,61,Female,24,23,4,3,Basic,Monthly,485,14,0,20.208333333333332,1.0,1.5333333333333334,20.208333333333332
40757,46,Female,53,19,5,27,Standard,Monthly,526,16,1,9.924528301886792,0.17857142857142858,1.1176470588235294,26.3
40758,36,Female,19,16,6,20,Premium,Annual,577,20,0,30.36842105263158,0.2857142857142857,0.7619047619047619,33.94117647058823
40761,45,Male,38,20,2,22,Standard,Quarterly,975,15,0,25.657894736842106,0.08695652173913043,1.25,46.42857142857143
40763,31,Male,59,22,7,15,Standard,Monthly,643,14,0,10.898305084745763,0.4375,1.4666666666666666,27.956521739130434
40764,47,Female,14,16,3,9,Standard,Annual,714,12,0,51.0,0.3,1.2307692307692308,42.0
40767,32,Male,33,19,6,16,Premium,Quarterly,246,16,1,7.454545454545454,0.35294117647058826,1.1176470588235294,12.3
40768,43,Male,57,7,5,11,Premium,Monthly,347,12,0,6.087719298245614,0.4166666666666667,0.5384615384615384,43.375
40769,58,Male,45,15,7,12,Basic,Annual,128,9,0,2.8444444444444446,0.5384615384615384,1.5,8.0
40770,32,Male,50,17,6,8,Standard,Quarterly,150,6,0,3.0,0.6666666666666666,2.4285714285714284,8.333333333333334
40772,23,Female,45,30,7,27,Standard,Quarterly,464,28,1,10.311111111111112,0.25,1.0344827586206897,14.96774193548387
40773,43,Female,14,20,7,12,Standard,Monthly,456,24,0,32.57142857142857,0.5384615384615384,0.8,21.714285714285715
40774,49,Male,16,23,8,25,Premium,Annual,914,25,0,57.125,0.3076923076923077,0.8846153846153846,38.083333333333336
40775,61,Male,8,28,9,26,Premium,Quarterly,304,24,0,38.0,0.3333333333333333,1.12,10.482758620689655
40776,54,Male,26,15,9,23,Standard,Quarterly,868,11,1,33.38461538461539,0.375,1.25,54.25
40781,31,Male,32,17,9,15,Standard,Monthly,369,18,0,11.53125,0.5625,0.8947368421052632,20.5
40783,43,Female,42,4,0,18,Standard,Monthly,572,17,0,13.619047619047619,0.0,0.2222222222222222,114.4
40786,46,Female,17,7,6,17,Standard,Quarterly,619,7,0,36.411764705882355,0.3333333333333333,0.875,77.375
40788,21,Male,59,15,0,29,Premium,Quarterly,968,20,0,16.406779661016948,0.0,0.7142857142857143,60.5
40789,29,Male,42,8,9,29,Premium,Annual,593,5,1,14.119047619047619,0.3,1.3333333333333333,65.88888888888889
40791,25,Female,25,27,7,24,Premium,Monthly,449,11,1,17.96,0.28,2.25,16.035714285714285
40793,30,Female,50,9,5,5,Standard,Monthly,760,27,0,15.2,0.8333333333333334,0.32142857142857145,76.0
40796,20,Male,35,23,10,30,Standard,Annual,317,17,1,9.057142857142857,0.3225806451612903,1.2777777777777777,13.208333333333334
40799,42,Female,57,9,1,13,Standard,Annual,181,24,0,3.175438596491228,0.07142857142857142,0.36,18.1
40801,59,Female,33,3,8,30,Premium,Monthly,464,28,1,14.06060606060606,0.25806451612903225,0.10344827586206896,116.0
40803,23,Male,51,8,3,12,Basic,Quarterly,640,30,0,12.549019607843137,0.23076923076923078,0.25806451612903225,71.11111111111111
40808,44,Male,15,13,8,10,Standard,Annual,586,8,0,39.06666666666667,0.7272727272727273,1.4444444444444444,41.857142857142854
40810,21,Female,59,23,4,8,Standard,Quarterly,322,24,0,5.4576271186440675,0.4444444444444444,0.92,13.416666666666666
40812,41,Male,16,26,3,22,Standard,Annual,120,24,0,7.5,0.13043478260869565,1.04,4.444444444444445
40814,41,Female,29,3,6,28,Premium,Monthly,105,3,1,3.6206896551724137,0.20689655172413793,0.75,26.25
40818,24,Male,47,6,8,19,Basic,Quarterly,405,6,1,8.617021276595745,0.4,0.8571428571428571,57.857142857142854
40819,64,Female,49,8,9,8,Standard,Annual,769,26,0,15.693877551020408,1.0,0.2962962962962963,85.44444444444444
40821,21,Male,48,25,2,5,Premium,Annual,483,11,0,10.0625,0.3333333333333333,2.0833333333333335,18.576923076923077
40822,32,Female,6,27,8,19,Standard,Quarterly,197,16,0,32.833333333333336,0.4,1.588235294117647,7.035714285714286
40823,23,Male,60,30,9,16,Standard,Monthly,737,25,1,12.283333333333333,0.5294117647058824,1.1538461538461537,23.774193548387096
40824,24,Male,28,25,2,8,Premium,Monthly,109,16,0,3.892857142857143,0.2222222222222222,1.4705882352941178,4.1923076923076925
40825,21,Female,29,29,1,8,Premium,Annual,672,8,0,23.17241379310345,0.1111111111111111,3.2222222222222223,22.4
40826,30,Female,53,8,8,24,Premium,Monthly,325,9,1,6.132075471698113,0.32,0.8,36.111111111111114
40827,36,Male,45,10,5,8,Premium,Quarterly,272,27,0,6.044444444444444,0.5555555555555556,0.35714285714285715,24.727272727272727
40828,37,Male,58,30,6,22,Basic,Annual,897,27,1,15.46551724137931,0.2608695652173913,1.0714285714285714,28.93548387096774
40829,36,Male,17,4,4,7,Basic,Quarterly,164,28,0,9.647058823529411,0.5,0.13793103448275862,32.8
40830,37,Female,51,7,4,21,Standard,Quarterly,858,4,0,16.823529411764707,0.18181818181818182,1.4,107.25
40831,23,Male,57,4,9,12,Standard,Annual,146,11,0,2.56140350877193,0.6923076923076923,0.3333333333333333,29.2
40832,57,Female,45,24,4,26,Basic,Monthly,165,30,1,3.6666666666666665,0.14814814814814814,0.7741935483870968,6.6
40834,30,Female,42,5,4,24,Basic,Monthly,638,24,1,15.19047619047619,0.16,0.2,106.33333333333333
40836,63,Male,24,20,7,25,Standard,Quarterly,666,11,1,27.75,0.2692307692307692,1.6666666666666667,31.714285714285715
40837,59,Male,34,28,4,11,Standard,Quarterly,425,12,0,12.5,0.3333333333333333,2.1538461538461537,14.655172413793103
40839,22,Male,51,10,5,14,Basic,Quarterly,759,11,0,14.882352941176471,0.3333333333333333,0.8333333333333334,69.0
40841,46,Male,46,30,3,12,Standard,Monthly,380,8,0,8.26086956521739,0.23076923076923078,3.3333333333333335,12.258064516129032
40843,50,Female,5,13,10,26,Basic,Monthly,259,17,1,51.8,0.37037037037037035,0.7222222222222222,18.5
40844,51,Male,48,25,6,10,Premium,Annual,183,23,0,3.8125,0.5454545454545454,1.0416666666666667,7.038461538461538
40846,38,Male,13,15,3,13,Basic,Annual,798,4,0,61.38461538461539,0.21428571428571427,3.0,49.875
40847,23,Female,12,3,0,9,Premium,Monthly,303,28,0,25.25,0.0,0.10344827586206896,75.75
40849,35,Male,39,16,1,2,Standard,Quarterly,155,4,0,3.9743589743589745,0.3333333333333333,3.2,9.117647058823529
40852,29,Female,34,9,7,29,Premium,Quarterly,181,5,1,5.323529411764706,0.23333333333333334,1.5,18.1
40854,47,Male,27,6,5,6,Basic,Annual,295,21,0,10.925925925925926,0.7142857142857143,0.2727272727272727,42.142857142857146
40855,42,Male,58,19,0,23,Premium,Annual,114,5,0,1.9655172413793103,0.0,3.1666666666666665,5.7
40857,49,Female,18,9,0,30,Standard,Annual,741,20,0,41.166666666666664,0.0,0.42857142857142855,74.1
40859,48,Male,39,4,9,8,Standard,Annual,300,29,0,7.6923076923076925,1.0,0.13333333333333333,60.0
40860,49,Male,47,12,3,6,Basic,Quarterly,515,24,0,10.957446808510639,0.42857142857142855,0.48,39.61538461538461
40863,26,Male,16,7,10,28,Premium,Monthly,858,3,0,53.625,0.3448275862068966,1.75,107.25
40864,29,Female,42,17,3,18,Premium,Monthly,202,7,0,4.809523809523809,0.15789473684210525,2.125,11.222222222222221
40867,46,Female,60,4,0,3,Standard,Quarterly,464,28,0,7.733333333333333,0.0,0.13793103448275862,92.8
40869,23,Female,47,30,7,8,Standard,Monthly,829,14,0,17.638297872340427,0.7777777777777778,2.0,26.741935483870968
40870,45,Female,29,10,5,24,Standard,Annual,394,30,1,13.586206896551724,0.2,0.3225806451612903,35.81818181818182
40871,32,Female,34,19,8,28,Premium,Quarterly,795,23,1,23.38235294117647,0.27586206896551724,0.7916666666666666,39.75
40873,58,Male,23,27,5,5,Standard,Quarterly,353,19,0,15.347826086956522,0.8333333333333334,1.35,12.607142857142858
40874,21,Male,31,14,7,8,Basic,Annual,732,16,0,23.612903225806452,0.7777777777777778,0.8235294117647058,48.8
40875,33,Male,44,26,6,12,Standard,Quarterly,501,12,0,11.386363636363637,0.46153846153846156,2.0,18.555555555555557
40878,28,Male,19,13,5,19,Premium,Quarterly,736,14,0,38.73684210526316,0.25,0.8666666666666667,52.57142857142857
40879,30,Female,5,18,7,16,Standard,Quarterly,152,11,0,30.4,0.4117647058823529,1.5,8.0
40883,49,Male,38,6,3,20,Basic,Monthly,459,6,0,12.078947368421053,0.14285714285714285,0.8571428571428571,65.57142857142857
40886,26,Female,5,19,9,15,Standard,Annual,186,19,0,37.2,0.5625,0.95,9.3
40887,29,Female,33,4,0,12,Basic,Monthly,210,28,0,6.363636363636363,0.0,0.13793103448275862,42.0
40891,32,Male,15,23,4,11,Premium,Quarterly,319,13,0,21.266666666666666,0.3333333333333333,1.6428571428571428,13.291666666666666
40892,34,Female,34,25,7,29,Basic,Annual,326,17,1,9.588235294117647,0.23333333333333334,1.3888888888888888,12.538461538461538
40895,60,Female,17,5,7,18,Standard,Monthly,590,2,1,34.705882352941174,0.3684210526315789,1.6666666666666667,98.33333333333333
40896,53,Female,35,28,9,10,Basic,Annual,309,10,0,8.82857142857143,0.8181818181818182,2.5454545454545454,10.655172413793103
40897,50,Male,50,13,1,24,Basic,Annual,630,25,0,12.6,0.04,0.5,45.0
40899,26,Female,54,12,4,19,Standard,Annual,973,15,0,18.01851851851852,0.2,0.75,74.84615384615384
40900,30,Female,56,27,2,2,Standard,Annual,759,29,0,13.553571428571429,0.6666666666666666,0.9,27.107142857142858
40901,54,Female,55,4,5,29,Basic,Monthly,316,20,1,5.745454545454545,0.16666666666666666,0.19047619047619047,63.2
40902,26,Female,48,16,0,9,Standard,Annual,642,13,0,13.375,0.0,1.1428571428571428,37.76470588235294
40903,53,Male,44,29,3,17,Standard,Quarterly,895,13,0,20.34090909090909,0.16666666666666666,2.0714285714285716,29.833333333333332
40904,52,Male,13,17,9,28,Premium,Annual,303,15,0,23.307692307692307,0.3103448275862069,1.0625,16.833333333333332
40905,38,Male,20,16,5,27,Premium,Quarterly,339,25,0,16.95,0.17857142857142858,0.6153846153846154,19.941176470588236
40907,53,Male,25,25,7,28,Standard,Quarterly,691,29,1,27.64,0.2413793103448276,0.8333333333333334,26.576923076923077
40908,62,Female,29,5,5,14,Basic,Monthly,744,26,1,25.655172413793103,0.3333333333333333,0.18518518518518517,124.0
40909,45,Female,40,28,4,10,Basic,Monthly,862,22,0,21.55,0.36363636363636365,1.2173913043478262,29.724137931034484
40911,41,Male,49,29,1,16,Premium,Quarterly,500,24,0,10.204081632653061,0.058823529411764705,1.16,16.666666666666668
40912,36,Female,51,5,6,14,Basic,Monthly,205,30,0,4.019607843137255,0.4,0.16129032258064516,34.166666666666664
40914,32,Male,37,27,9,30,Basic,Quarterly,565,18,1,15.27027027027027,0.2903225806451613,1.4210526315789473,20.178571428571427
40916,36,Male,21,6,4,21,Basic,Monthly,756,13,0,36.0,0.18181818181818182,0.42857142857142855,108.0
40917,65,Female,42,19,5,25,Premium,Annual,416,11,1,9.904761904761905,0.19230769230769232,1.5833333333333333,20.8
40919,45,Female,27,9,0,20,Standard,Monthly,879,29,0,32.55555555555556,0.0,0.3,87.9
40920,25,Female,49,12,8,29,Standard,Quarterly,192,22,1,3.9183673469387754,0.26666666666666666,0.5217391304347826,14.76923076923077
40921,30,Male,9,5,6,23,Standard,Quarterly,201,30,0,22.333333333333332,0.25,0.16129032258064516,33.5
40923,37,Female,50,30,2,24,Premium,Annual,439,10,1,8.78,0.08,2.727272727272727,14.161290322580646
40925,25,Female,55,14,5,7,Standard,Annual,626,5,0,11.381818181818181,0.625,2.3333333333333335,41.733333333333334
40926,62,Male,24,23,0,0,Standard,Annual,728,19,0,30.333333333333332,0.0,1.15,30.333333333333332
40927,35,Female,33,7,8,26,Basic,Annual,942,1,1,28.545454545454547,0.2962962962962963,3.5,117.75
40928,59,Female,30,26,1,6,Basic,Monthly,314,8,0,10.466666666666667,0.14285714285714285,2.888888888888889,11.62962962962963
40930,53,Male,22,8,2,1,Standard,Monthly,835,26,0,37.95454545454545,1.0,0.2962962962962963,92.77777777777777
40931,51,Female,15,16,4,5,Premium,Monthly,189,16,0,12.6,0.6666666666666666,0.9411764705882353,11.117647058823529
40933,28,Female,46,18,10,17,Standard,Annual,522,27,1,11.347826086956522,0.5555555555555556,0.6428571428571429,27.473684210526315
40935,35,Male,43,14,3,22,Standard,Quarterly,206,13,0,4.790697674418604,0.13043478260869565,1.0,13.733333333333333
40936,19,Male,19,30,0,9,Basic,Monthly,287,22,0,15.105263157894736,0.0,1.3043478260869565,9.258064516129032
40939,21,Male,32,9,6,19,Premium,Monthly,932,3,1,29.125,0.3,2.25,93.2
40942,57,Female,27,9,8,29,Standard,Monthly,655,23,1,24.25925925925926,0.26666666666666666,0.375,65.5
40943,60,Female,35,22,4,24,Standard,Monthly,973,26,1,27.8,0.16,0.8148148148148148,42.30434782608695
40945,55,Male,57,16,5,27,Basic,Quarterly,792,12,1,13.894736842105264,0.17857142857142858,1.2307692307692308,46.588235294117645
40948,57,Female,37,20,8,11,Standard,Monthly,890,21,0,24.054054054054053,0.6666666666666666,0.9090909090909091,42.38095238095238
40949,65,Female,48,20,2,14,Premium,Annual,915,12,0,19.0625,0.13333333333333333,1.5384615384615385,43.57142857142857
40951,29,Female,60,6,7,23,Premium,Annual,118,25,1,1.9666666666666666,0.2916666666666667,0.23076923076923078,16.857142857142858
40953,22,Female,39,13,5,18,Basic,Annual,710,28,1,18.205128205128204,0.2631578947368421,0.4482758620689655,50.714285714285715
40954,45,Female,53,25,0,22,Standard,Annual,735,13,0,13.867924528301886,0.0,1.7857142857142858,28.26923076923077
40955,43,Female,10,19,3,29,Basic,Annual,446,23,1,44.6,0.1,0.7916666666666666,22.3
40956,33,Female,55,6,5,22,Premium,Monthly,472,12,1,8.581818181818182,0.21739130434782608,0.46153846153846156,67.42857142857143
40957,29,Male,60,26,9,11,Basic,Monthly,152,18,0,2.533333333333333,0.75,1.368421052631579,5.62962962962963
40958,24,Male,19,22,1,26,Standard,Monthly,782,8,0,41.1578947368421,0.037037037037037035,2.4444444444444446,34.0
40959,28,Male,60,27,5,24,Standard,Quarterly,611,28,1,10.183333333333334,0.2,0.9310344827586207,21.821428571428573
40960,24,Male,54,17,10,15,Basic,Annual,800,21,0,14.814814814814815,0.625,0.7727272727272727,44.44444444444444
40961,22,Female,40,6,6,6,Premium,Monthly,851,16,0,21.275,0.8571428571428571,0.35294117647058826,121.57142857142857
40962,19,Male,58,12,3,10,Premium,Annual,447,25,0,7.706896551724138,0.2727272727272727,0.46153846153846156,34.38461538461539
40963,50,Male,35,29,0,22,Standard,Monthly,488,17,0,13.942857142857143,0.0,1.6111111111111112,16.266666666666666
40965,48,Male,59,21,8,26,Basic,Annual,541,12,1,9.169491525423728,0.2962962962962963,1.6153846153846154,24.59090909090909
40966,56,Male,45,17,1,19,Basic,Monthly,240,18,0,5.333333333333333,0.05,0.8947368421052632,13.333333333333334
40967,62,Female,51,6,4,27,Premium,Monthly,775,24,1,15.196078431372548,0.14285714285714285,0.24,110.71428571428571
40968,46,Female,15,28,8,10,Premium,Annual,387,10,0,25.8,0.7272727272727273,2.5454545454545454,13.344827586206897
40969,21,Male,34,25,6,23,Premium,Monthly,812,10,1,23.88235294117647,0.25,2.272727272727273,31.23076923076923
40971,63,Male,16,5,6,10,Premium,Quarterly,373,5,1,23.3125,0.5454545454545454,0.8333333333333334,62.166666666666664
